id,days_since_creation,score,viewcount,favoritecount,commentcount,reputation_user
13017571,4490.0,2,,,0,103685.0
13017573,4490.0,0,404.0,,4,12336.0
13017574,4490.0,0,,,2,5834.0
13017575,4490.0,3,,,0,1882.0
13017576,4490.0,1,,,0,1414.0
13017577,4490.0,0,,,0,12613.0
13017579,4490.0,1,6876.0,0.0,0,27469.0
13017580,4490.0,0,,,0,1255823.0
13017581,4490.0,1,162.0,,1,109.0
13017582,4490.0,1,,,0,115348.0
13017583,,0,,,0,2564.0
13017585,4490.0,0,552.0,,0,2305.0
13017587,4490.0,4,,,0,333.0
13017588,4490.0,0,,,1,908.0
13017589,4490.0,0,,,0,795.0
13017590,4490.0,4,,,3,127.0
13017591,4490.0,0,,,2,1880.0
13017592,4490.0,3,,,0,4314.0
13017593,4490.0,1,517.0,,1,11103.0
13017594,4490.0,5,2698.0,0.0,1,
13017595,4490.0,1,,,2,1324.0
13017597,4490.0,3,229.0,0.0,0,71.0
13017598,4490.0,0,,,0,16820.0
13017599,4490.0,1,305.0,,1,751.0
13017600,4490.0,9,,,2,10155.0
13017601,4490.0,2,,,0,41073.0
13017602,4490.0,3,,,12,1171.0
13017604,4490.0,7,,,10,210833.0
13017606,4490.0,1,,,0,260643.0
13017607,4490.0,3,,,2,4029.0
13017608,4490.0,12,,,1,189.0
13017609,4490.0,2,,,0,9203.0
13017610,4490.0,6,,,0,8391.0
13017611,4490.0,0,,,1,1574.0
13017612,4490.0,42,,,0,11826.0
13017613,4490.0,2,,,3,10301.0
13017614,4490.0,1,,,2,18508.0
13017615,4490.0,2,,,1,71.0
13017616,4490.0,4,,,2,43896.0
13017617,4490.0,3,,,5,49360.0
13017619,4490.0,0,7226.0,0.0,0,1847.0
13017620,4490.0,1,,,0,27597.0
13017621,4490.0,-3,,,3,113481.0
13017622,4490.0,4,2055.0,0.0,1,320.0
13017623,4490.0,1,,,0,1765.0
13017624,4490.0,7,,,5,337556.0
13017625,4490.0,3,,,0,2481.0
13017626,4490.0,4,,,0,21659.0
13017627,4490.0,0,,,2,12462.0
13017629,4490.0,1,,,1,7287.0
13017630,4490.0,0,,,0,597.0
13017631,4490.0,0,196.0,,4,567.0
13017632,4490.0,24,59392.0,0.0,0,11635.0
13017634,4490.0,5,,,0,60093.0
13017635,4490.0,0,2020.0,,5,2615.0
13017636,4490.0,2,,,2,21262.0
13017637,4490.0,-1,62.0,,1,11.0
13017639,4490.0,1,,,0,10572.0
13017640,4490.0,5,,,0,144.0
13017641,4490.0,4,,,0,48117.0
13017642,4490.0,4,148.0,,1,949.0
13017643,4490.0,0,,,0,11216.0
13017645,4490.0,0,,,0,3059.0
13017647,4490.0,0,,,1,1779.0
13017648,4490.0,3,,,1,115166.0
13017649,4490.0,0,,,0,9855.0
13017650,4490.0,1,,,0,21949.0
13017651,4490.0,1,,,0,1414.0
13017652,4490.0,3,599.0,,8,3350.0
13017653,4490.0,1,,,0,730.0
13017654,4490.0,10,2651.0,0.0,0,842.0
13017655,4490.0,0,1432.0,,0,145.0
13017656,4490.0,1,,,1,527.0
13017657,4490.0,2,1626.0,0.0,1,209.0
13017660,4490.0,3,452.0,0.0,2,58046.0
13017661,4490.0,2,,,1,5834.0
13017662,4490.0,0,890.0,0.0,1,2249.0
13017663,4490.0,3,,,0,69112.0
13017664,4490.0,8,,,0,69243.0
13017666,4490.0,0,87.0,,0,11607.0
13017667,4490.0,1,,,0,414.0
13017669,4490.0,0,,,4,4919.0
13017670,4490.0,0,,,8,50749.0
13017671,4490.0,0,,,1,23.0
13017672,4490.0,4,756.0,,11,2884.0
13017673,4490.0,0,,,0,2949.0
13017674,4490.0,0,,,0,19066.0
13017675,4490.0,0,,,0,2910.0
13017676,4490.0,0,,,0,7284.0
13017677,4490.0,2,,,0,26229.0
13017679,4490.0,4,,,0,76.0
13017680,4490.0,1,123.0,,0,19.0
13017681,4490.0,0,,,0,189.0
13017682,4490.0,0,,,0,170226.0
13017683,4490.0,0,295.0,,3,4086.0
13017684,4490.0,2,,,0,11108.0
13017685,4490.0,0,121.0,,0,387.0
13017687,4490.0,1,,,0,2669.0
13017688,4490.0,3,1513.0,,1,31.0
13017689,4490.0,2,,,0,593806.0
13017690,4490.0,2,,,3,140396.0
13017692,4490.0,0,,,3,2945.0
13017693,4490.0,-1,,,2,67356.0
13017694,4490.0,3,,,0,15298.0
13017695,4490.0,1,,,0,226469.0
13017697,4490.0,0,530.0,,0,2637.0
13017698,4490.0,0,,,0,1991.0
13017699,4490.0,4,,,0,15727.0
13017700,4490.0,11,6620.0,,0,1434.0
13017701,4490.0,1,,,0,3405.0
13017702,4490.0,1,281.0,,2,2971.0
13017703,4490.0,6,9516.0,0.0,3,571.0
13017704,4490.0,1,,,3,60265.0
13017705,4490.0,1,119.0,0.0,0,8131.0
13017706,4490.0,1,,,0,16405.0
13017707,4490.0,1,,,0,1660.0
13017708,4490.0,2,,,0,2291.0
13017710,4490.0,0,,,2,47899.0
13017711,4490.0,-2,261.0,,0,17.0
13017712,4490.0,5,,,1,4545.0
13017713,4490.0,0,,,0,2870.0
13017716,4490.0,6,,,0,81145.0
13017717,4490.0,0,,,2,1414.0
13017718,4490.0,0,,,0,11.0
13017719,4490.0,0,,,0,7985.0
13017720,4490.0,2,,,0,337556.0
13017721,4490.0,4,,,0,5561.0
13017722,4490.0,7,,,8,305051.0
13017723,4490.0,5,,,4,9630.0
13017724,4490.0,2,,,0,9991.0
13017725,4490.0,7,,,2,434.0
13017726,4490.0,0,210.0,,2,519.0
13017727,4490.0,7,,,0,5913.0
13017729,4490.0,0,,,0,925.0
13017730,4490.0,2,,,0,34107.0
13017731,4490.0,0,366.0,,0,31.0
13017732,4490.0,1,,,1,8552.0
13017734,4490.0,7,6078.0,0.0,3,4728.0
13017735,4490.0,0,,,2,685144.0
13017737,4490.0,0,,,0,5610.0
13017738,4490.0,0,,,0,597.0
13017739,4490.0,1,,,3,25626.0
13017740,4490.0,0,,,0,11268.0
13017744,4490.0,1,,,0,321.0
13017745,4490.0,0,191.0,0.0,0,1175.0
13017747,4490.0,2,524.0,,0,3613.0
13017748,4490.0,1,147.0,,3,3246.0
13017749,4490.0,0,,,0,27597.0
13017750,4490.0,5,9181.0,0.0,2,47097.0
13017751,4490.0,4,,,0,80646.0
13017752,4490.0,3,,,0,31.0
13017753,4490.0,5,,,1,52470.0
13017755,4490.0,1,,,4,1698.0
13017756,4490.0,0,1750.0,0.0,0,609.0
13017758,4490.0,1,,,0,86758.0
13017759,4490.0,6,,,1,322634.0
13017760,4490.0,0,273.0,,0,2357.0
13017761,4490.0,0,,,1,50083.0
13017762,4490.0,0,,,0,5635.0
13017763,4490.0,1,,,4,171.0
13017764,4490.0,0,,,0,4942.0
13017766,4490.0,0,1786.0,,0,803.0
13017767,4490.0,1,,,0,6741.0
13017768,4490.0,0,,,5,166247.0
13017769,4490.0,0,455.0,,0,2187.0
13017770,4490.0,-1,323.0,,1,159.0
13017771,4490.0,19,,,4,910.0
13017772,4490.0,0,,,0,189.0
13017773,4490.0,0,150.0,,4,117.0
13017774,4490.0,0,,,1,1414.0
13017775,4490.0,0,,,0,3115.0
13017776,4490.0,10,,,0,8118.0
13017777,4490.0,1,240.0,0.0,1,514.0
13017778,4490.0,0,188.0,,10,463.0
13017779,4490.0,8,,,5,130647.0
13017781,4490.0,3,446.0,,1,149.0
13017782,4490.0,3,29546.0,0.0,7,8240.0
13017783,4490.0,1,281.0,,2,9045.0
13017784,4490.0,3,4238.0,,1,87.0
13017785,4490.0,0,,,0,3.0
13017786,4490.0,0,490.0,,3,6551.0
13017787,4490.0,1,136.0,,0,11.0
13017788,4490.0,19,17576.0,0.0,0,611.0
13017789,4490.0,1,,,0,22878.0
13017790,4490.0,0,,,0,3817.0
13017791,4490.0,20,,,2,5042.0
13017794,4490.0,6,,,10,21796.0
13017795,4490.0,0,,,0,3483.0
13017797,4490.0,7,11288.0,0.0,6,5472.0
13017798,4490.0,11,,,0,74012.0
13017799,4490.0,1,,,1,337556.0
13017800,4490.0,7,,,2,58225.0
13017801,4490.0,3,2317.0,,2,575.0
13017802,4490.0,0,,,6,57478.0
13017803,4490.0,0,,,0,22766.0
13017804,4490.0,0,,,0,900.0
13017805,4490.0,46,,,0,23432.0
13017807,4490.0,5,,,1,3653.0
13017808,4490.0,3,,,0,4983.0
13017810,4490.0,0,271.0,,5,2050.0
13017811,4490.0,3,,,1,37144.0
13017812,4490.0,2,280.0,,0,2507.0
13017813,4490.0,0,1726.0,,0,1662.0
13017814,4490.0,0,,,0,2031.0
13017815,4490.0,1,4553.0,,4,9767.0
13017816,4490.0,3,3726.0,0.0,6,3661.0
13017817,4490.0,1,,,0,1204.0
13017818,4490.0,3,,,0,25760.0
13017819,4490.0,1,6058.0,,0,493.0
13017820,4490.0,4,,,2,41546.0
13017821,4490.0,4,,,3,18104.0
13017822,4490.0,4,2141.0,,0,516.0
13017823,4490.0,5,3051.0,0.0,0,2302.0
13017824,4490.0,5,5413.0,0.0,3,200.0
13017825,4490.0,0,2283.0,0.0,0,17275.0
13017826,4490.0,11,,,1,5992.0
13017827,4490.0,0,,,0,1882.0
13017828,4490.0,0,,,0,5381.0
13017829,4490.0,13,,,4,370.0
13017830,4490.0,3,,,7,10926.0
13017831,4490.0,0,81.0,,1,25.0
13017833,4490.0,0,,,2,
13017835,4490.0,0,119.0,,0,20087.0
13017837,4490.0,0,,,4,197.0
13017838,4490.0,0,2198.0,,0,4829.0
13017840,4490.0,27,103391.0,0.0,0,48343.0
13017841,4490.0,3,552.0,0.0,6,139.0
13017843,4490.0,1,,,1,572.0
13017844,4490.0,1,817.0,0.0,0,2696.0
13017846,4490.0,3,,,2,151.0
13017847,4490.0,4,34564.0,0.0,9,10550.0
13017848,4490.0,2,,,0,6383.0
13017849,4490.0,1,,,0,27466.0
13017850,4490.0,0,1137.0,,0,1.0
13017851,4490.0,3,,,0,31.0
13017852,4490.0,1,70.0,,2,23.0
13017853,4490.0,2,,,6,169453.0
13017856,4490.0,10,,,4,107391.0
13017857,4490.0,0,,,0,111.0
13017859,4490.0,0,,,0,4313.0
13017860,4490.0,0,,,0,4313.0
13017863,4490.0,2,,,9,17867.0
13017864,4490.0,1,264.0,,0,1290.0
13017865,4490.0,0,302.0,,0,12750.0
13017866,4490.0,0,,,0,8033.0
13017867,4490.0,3,2856.0,,0,41.0
13017868,4490.0,0,,,0,3591.0
13017869,4490.0,1,,,0,13652.0
13017870,4490.0,0,,,0,10301.0
13017871,4490.0,1,,,0,1229.0
13017872,4490.0,2,,,0,211505.0
13017873,4490.0,1,,,1,307111.0
13017874,4490.0,0,,,0,5987.0
13017876,4490.0,1,,,2,16441.0
13017877,4490.0,26,,,1,11635.0
13017878,4490.0,2,,,6,71.0
13017879,4490.0,1,,,0,17974.0
13017880,4490.0,0,,,2,4412.0
13017881,4490.0,1,,,0,14205.0
13017882,4490.0,3,607.0,,2,1499.0
13017883,4490.0,0,,,0,5986.0
13017885,4490.0,3,,,1,99.0
13017886,4490.0,1,135.0,,2,111.0
13017887,4490.0,1,,,1,11.0
13017888,4490.0,3,626.0,0.0,1,21570.0
13017889,4490.0,0,,,4,3115.0
13017890,4490.0,3,9310.0,,2,2367.0
13017891,4490.0,7,,,0,1466.0
13017892,4490.0,2,612.0,0.0,7,7249.0
13017893,4490.0,1,,,0,3841.0
13017894,4490.0,41,28562.0,0.0,1,53117.0
13017895,4490.0,3,,,0,251358.0
13017896,4490.0,0,587.0,,0,1840.0
13017897,4490.0,1,5125.0,,0,227.0
13017898,4490.0,1,,,0,14667.0
13017899,4490.0,3,,,4,182924.0
13017900,4490.0,4,,,0,33336.0
13017901,4490.0,0,1369.0,,2,85.0
13017902,4490.0,4,,,3,211505.0
13017905,4490.0,3,,,0,5610.0
13017906,4490.0,3,288.0,,6,33.0
13017907,4490.0,0,2490.0,,9,1250.0
13017908,4490.0,1,140.0,,1,7912.0
13017909,4490.0,4,3530.0,0.0,4,41.0
13017910,4490.0,0,3277.0,0.0,0,1363.0
13017911,4490.0,1,,,2,3288.0
13017912,4490.0,5,,,1,5824.0
13017913,4490.0,0,,,0,28730.0
13017914,4490.0,1,,,0,851.0
13017915,4490.0,15,24438.0,0.0,0,165.0
13017916,4490.0,-2,126.0,,7,309.0
13017918,4490.0,3,,,0,46523.0
13017919,4490.0,5,,,3,1000.0
13017920,4490.0,2,,,3,5995.0
13017921,4490.0,0,,,1,159.0
13017922,4490.0,9,4992.0,0.0,4,119.0
13017923,4490.0,1,,,1,8427.0
13017924,4490.0,8,,,1,1879.0
13017925,4490.0,0,123.0,,6,9140.0
13017926,4490.0,0,735.0,,2,1.0
13017927,4490.0,6,,,1,86758.0
13017928,4490.0,29,,,0,1619.0
13017929,4490.0,9,,,7,251358.0
13017930,4490.0,1,413.0,,6,3591.0
13017931,4490.0,5,3991.0,0.0,0,63.0
13017932,4490.0,1,,,3,8033.0
13017934,4490.0,1,,,4,3817.0
13017935,4490.0,1,,,0,5916.0
13017937,4490.0,3,,,1,14205.0
13017939,4490.0,4,,,3,32671.0
13017940,4490.0,1,82.0,,2,13924.0
13017941,4490.0,0,,,0,4991.0
13017942,4490.0,2,3090.0,,1,313.0
13017943,4490.0,-1,184.0,,3,131.0
13017944,4490.0,0,,,0,3841.0
13017945,4490.0,2,6973.0,,1,1003.0
13017946,4490.0,1,1762.0,,3,25937.0
13017947,4490.0,74,,,1,79607.0
13017948,4490.0,3,,,0,201452.0
13017949,4490.0,19,,,4,6085.0
13017951,4490.0,3,250.0,,0,61.0
13017952,4490.0,2,,,2,2062.0
13017953,4490.0,1,1224.0,,0,22740.0
13017954,4490.0,2,,,1,3168.0
13017955,4490.0,0,,,0,20210.0
13017956,4490.0,1,,,0,42905.0
13017957,4490.0,1,,,2,47115.0
13017958,4490.0,2,,,0,72353.0
13017959,4490.0,4,,,1,41546.0
13017960,4490.0,0,,,0,151740.0
13017961,4490.0,1,,,0,620.0
13017962,4490.0,5,,,5,3793.0
13017963,4490.0,0,,,0,129745.0
13017964,4490.0,0,85.0,,0,2086.0
13017965,4490.0,1,,,1,25528.0
13017966,4490.0,8,3128.0,0.0,2,2764.0
13017967,4490.0,11,,,0,3038.0
13017968,4490.0,5,,,0,121023.0
13017969,4490.0,1,,,0,14667.0
13017970,4490.0,0,,,0,20960.0
13017971,4490.0,1,,,9,56924.0
13017972,4490.0,3,11208.0,,18,467.0
13017973,4490.0,1,,,0,127.0
13017974,4490.0,1,,,7,517301.0
13017975,4490.0,1,4763.0,0.0,4,6153.0
13017976,4490.0,0,,,0,6012.0
13017977,4490.0,1,929.0,,2,13.0
13017978,4490.0,0,,,0,226469.0
13017979,4490.0,2,,,0,808.0
13017980,4490.0,0,,,2,26987.0
13017981,4490.0,1,,,0,12236.0
13017983,4490.0,2,,,12,256175.0
13017984,4490.0,3,,,6,16605.0
13017985,4490.0,1,,,0,1943.0
13017986,4490.0,11,,,4,7982.0
13017987,4490.0,6,,,0,5210.0
13017989,4490.0,0,3142.0,,6,211.0
13017990,4490.0,4,,,0,22118.0
13017991,4490.0,1,219.0,,0,493.0
13017992,4490.0,0,,,0,7287.0
13017994,4490.0,0,1095.0,0.0,0,21.0
13017996,4490.0,0,,,0,712.0
13017997,4490.0,1,,,0,8421.0
13018000,4490.0,1,16829.0,0.0,2,12213.0
13018001,4490.0,10,,,1,494410.0
13018003,4490.0,1,2241.0,,2,13.0
13018004,4490.0,0,,,1,1183.0
13018005,4490.0,3,,,6,87859.0
13018007,4490.0,1,60.0,,0,1703.0
13018008,4490.0,9,,,0,355385.0
13018009,4490.0,2,,,0,14102.0
13018010,4490.0,1,761.0,,6,223.0
13018011,4490.0,1,,,7,1307.0
13018012,4490.0,1,,,2,28730.0
13018013,4490.0,0,,,2,1162.0
13018014,4490.0,8,,,0,176651.0
13018015,4490.0,1,,,6,32958.0
13018016,4490.0,1,455.0,,8,7977.0
13018017,4490.0,2,,,0,5986.0
13018019,4490.0,1,,,0,3115.0
13018020,4490.0,15,15631.0,0.0,2,233.0
13018021,4490.0,2,,,2,67356.0
13018022,4490.0,1,,,0,7802.0
13018023,4490.0,2,,,7,14724.0
13018024,4490.0,1,2247.0,,1,13728.0
13018025,4490.0,46,,,2,19485.0
13018026,4490.0,2,97.0,,2,949.0
13018028,4490.0,2,997.0,0.0,0,535.0
13018029,4490.0,1,2181.0,,3,838.0
13018031,4490.0,0,4957.0,,4,893.0
13018032,4490.0,16,,,9,94902.0
13018033,4490.0,5,,,0,10661.0
13018034,4490.0,7,23370.0,0.0,0,611.0
13018035,4490.0,3,,,0,31.0
13018036,4490.0,2,,,8,4412.0
13018037,4490.0,1,,,9,2405.0
13018038,4490.0,1,,,1,41986.0
13018039,4490.0,0,125.0,0.0,0,353.0
13018040,4490.0,10,,,1,202948.0
13018041,4490.0,3,2694.0,,0,75.0
13018042,4490.0,2,1048.0,,5,1159.0
13018043,4490.0,0,,,1,16383.0
13018044,4490.0,6,,,2,110532.0
13018045,4490.0,2,2593.0,,2,3354.0
13018046,4490.0,3,,,0,26712.0
13018047,4490.0,4,33366.0,0.0,0,341.0
13018048,4490.0,2,797.0,,1,21.0
13018049,4490.0,1,231.0,0.0,4,3501.0
13018050,4490.0,1,87.0,,0,1610.0
13018051,4490.0,2,2112.0,,0,322.0
13018052,4490.0,2,,,0,1240.0
13018054,4490.0,3,,,2,234319.0
13018055,4490.0,0,1088.0,,0,1248.0
13018056,4490.0,0,,,0,5259.0
13018057,4490.0,0,2648.0,0.0,0,57.0
13018058,4490.0,3,,,1,61151.0
13018059,4490.0,5,4022.0,,0,4713.0
13018060,4490.0,0,,,0,435.0
13018061,4490.0,0,,,0,56810.0
13018062,4490.0,1,,,2,1586.0
13018063,4490.0,0,,,0,3115.0
13018065,4490.0,2,993.0,,0,1195.0
13018066,4490.0,0,78.0,,4,1.0
13018067,4490.0,2,,,4,2951.0
13018068,4490.0,5,,,1,468.0
13018069,4490.0,2,,,0,895.0
13018071,4490.0,0,4986.0,,1,5721.0
13018072,4490.0,-2,1187.0,,1,1.0
13018073,4490.0,0,392.0,,1,35.0
13018074,4490.0,1,,,1,5241.0
13018075,4490.0,0,,,1,1703.0
13018076,4490.0,1,191.0,,0,53.0
13018078,4490.0,2,,,0,72353.0
13018080,4490.0,0,,,5,46.0
13018081,4490.0,0,388.0,,4,867.0
13018082,4490.0,-1,,,1,12832.0
13018083,4490.0,1,315.0,,2,1632.0
13018084,4490.0,14,,,3,11840.0
13018085,4490.0,0,594.0,,0,19622.0
13018086,4490.0,0,166.0,,1,378.0
13018087,4490.0,26,,,1,160183.0
13018088,4490.0,-1,,,0,7985.0
13018089,4490.0,1,162.0,,0,1418.0
13018090,4490.0,0,68.0,,0,11754.0
13018091,4490.0,0,725.0,,4,1.0
13018092,4490.0,1,382.0,0.0,0,9391.0
13018093,4490.0,1,,,0,158538.0
13018095,4490.0,3,,,1,401631.0
13018096,4490.0,0,108.0,,4,253.0
13018097,4490.0,4,2065.0,0.0,4,3555.0
13018098,4490.0,1,,,0,
13018099,4490.0,2,,,1,16006.0
13018100,4490.0,67,163998.0,0.0,0,1477.0
13018102,4489.0,3,,,0,148469.0
13018103,4489.0,3,,,0,394939.0
13018104,4489.0,0,696.0,,0,3211.0
13018105,4489.0,1,,,3,19274.0
13018106,4489.0,1,905.0,,1,987.0
13018107,4489.0,0,1374.0,,0,17635.0
13018108,4489.0,0,,,0,140396.0
13018109,4489.0,3,,,1,3107.0
13018110,4489.0,18,,,3,58587.0
13018111,4489.0,2,,,2,11895.0
13018112,4489.0,0,268.0,,4,1098.0
13018114,4489.0,8,,,0,17488.0
13018115,4489.0,27,113692.0,0.0,1,5551.0
13018116,4489.0,1,,,4,18214.0
13018118,4489.0,2,,,0,7832.0
13018119,4489.0,3,2808.0,0.0,1,5526.0
13018120,4489.0,1,,,1,17603.0
13018122,4489.0,1,,,2,485.0
13018123,4489.0,0,719.0,,2,25.0
13018124,4489.0,0,218.0,,0,309.0
13018131,4489.0,1,245.0,,0,19705.0
13018132,4489.0,3,,,0,6169.0
13018133,4489.0,0,,,1,21262.0
13018134,4489.0,1,1936.0,,2,5353.0
13018135,4489.0,1,,,3,34832.0
13018137,4489.0,1,,,0,5241.0
13018138,4489.0,1,,,1,11177.0
13018139,4489.0,11,,,1,66919.0
13018141,4489.0,1,,,1,30816.0
13018142,4489.0,2,3016.0,,0,530.0
13018143,4489.0,0,1244.0,,3,151.0
13018144,4489.0,0,,,0,4863.0
13018145,4489.0,3,,,4,1703.0
13018147,4489.0,19,10262.0,0.0,0,1771.0
13018148,4489.0,-1,1147.0,0.0,0,1.0
13018150,4489.0,2,21961.0,0.0,5,1377.0
13018151,4489.0,0,250.0,,2,57.0
13018152,4489.0,1,,,0,94902.0
13018153,4489.0,0,42.0,,0,1227.0
13018154,4489.0,5,672.0,0.0,21,4257.0
13018155,4489.0,-2,,,7,10410.0
13018156,4489.0,1,67.0,,0,1408.0
13018157,4489.0,1,471.0,,1,2874.0
13018158,4489.0,3,,,0,79607.0
13018160,4489.0,1,,,0,786.0
13018161,4489.0,2,240.0,0.0,1,1865.0
13018163,4489.0,0,,,0,55540.0
13018164,4489.0,1,,,2,159596.0
13018165,4489.0,1,,,0,2180.0
13018166,4489.0,1,,,0,1098.0
13018167,4489.0,5,,,3,11490.0
13018169,4489.0,1,486.0,,1,908.0
13018170,4489.0,0,,,3,16985.0
13018171,4489.0,10,,,0,468.0
13018172,4489.0,32,,,2,2700.0
13018173,4489.0,19,21351.0,0.0,3,1585.0
13018174,4489.0,3,,,5,5210.0
13018175,4489.0,0,,,0,6478.0
13018176,4489.0,1,,,1,16605.0
13018177,4489.0,1,1982.0,,0,5342.0
13018179,4489.0,0,,,0,15744.0
13018180,4489.0,0,646.0,,0,587.0
13018181,4489.0,3,270.0,,1,109.0
13018182,4489.0,0,,,0,1.0
13018184,4489.0,2,,,0,56780.0
13018187,4489.0,1,,,1,59343.0
13018188,4489.0,2,,,0,99.0
13018189,4491.0,217,169864.0,0.0,7,10860.0
13018190,4491.0,153,,,18,3456.0
13018191,4490.0,13,,,4,152466.0
13018192,4489.0,1,366.0,0.0,0,179.0
13018194,4489.0,0,,,0,12236.0
13018195,4489.0,1,2704.0,,0,1240.0
13018196,4489.0,2,,,0,22928.0
13018197,4489.0,2,,,1,22008.0
13018198,4489.0,96,,,8,48417.0
13018199,4489.0,1,,,3,125127.0
13018201,4490.0,6,131.0,0.0,1,103.0
13018202,4490.0,4,,,0,31818.0
13018203,4490.0,0,,,0,167.0
13018204,4489.0,3,7676.0,0.0,0,497.0
13018205,,0,,,3,29806.0
13018207,4489.0,6,,,5,144510.0
13018208,4489.0,2,,,1,1300.0
13018211,4489.0,0,104.0,,0,
13018213,4489.0,2,,,0,256175.0
13018215,4489.0,1,,,0,922.0
13018216,4489.0,1,92.0,,6,349.0
13018217,4489.0,22,,,2,8101.0
13018219,4489.0,3,,,1,267733.0
13018220,4489.0,1,62.0,,1,4121.0
13018221,4489.0,2,,,3,657.0
13018222,4489.0,5,12108.0,,5,601.0
13018223,4489.0,0,,,0,5896.0
13018224,4489.0,0,479.0,,5,2981.0
13018225,4489.0,0,,,0,36791.0
13018226,4489.0,1,3231.0,,2,1832.0
13018227,4489.0,18,22520.0,0.0,1,5022.0
13018228,4489.0,8,,,0,138867.0
13018229,4489.0,1,,,1,1061.0
13018230,4489.0,1,1009.0,,1,3803.0
13018231,4489.0,2,140.0,,2,487.0
13018232,4489.0,0,,,0,2409.0
13018233,4489.0,1,511.0,,4,133.0
13018236,4489.0,2,,,0,8427.0
13018237,4489.0,3,,,1,38060.0
13018238,4489.0,0,898.0,,0,5524.0
13018239,4489.0,3,,,3,
13018633,4489.0,0,943.0,0.0,2,1008.0
13018634,4489.0,1,,,1,6337.0
13018635,4489.0,0,56.0,,0,3734.0
13018636,4489.0,1,3196.0,,2,71.0
13018638,4489.0,1,,,0,2911.0
13018639,4489.0,1,,,2,63871.0
13018640,4489.0,0,,,0,2453.0
13018641,4489.0,8,1020.0,0.0,2,213.0
13018642,4489.0,0,,,2,2697.0
13018643,4489.0,3,,,0,101.0
13018644,4489.0,0,,,0,1649.0
13018645,4489.0,1,,,1,69.0
13018646,4489.0,2,,,0,1010.0
13018647,4489.0,103,,,9,5477.0
13018651,4489.0,1,227.0,,0,21677.0
13018652,4489.0,0,663.0,,1,1059.0
13018653,4489.0,0,357.0,,9,97.0
13018654,4489.0,0,348.0,,1,133.0
13018656,4489.0,-2,99.0,,7,161.0
13018657,4489.0,5,,,0,192077.0
13018658,4489.0,5,,,2,8741.0
13018659,4489.0,0,302.0,,2,378.0
13018660,4489.0,5,,,0,115348.0
13018661,4489.0,0,,,0,16637.0
13018663,4489.0,2,1670.0,,2,48419.0
13018664,4489.0,0,1574.0,,2,
13018665,4489.0,0,278.0,,0,17607.0
13018666,4489.0,0,4248.0,,3,53.0
13018667,4489.0,0,164.0,,3,10514.0
13018668,4489.0,24,,,4,1682.0
13018669,4489.0,3,10999.0,0.0,3,1191.0
13018670,4489.0,0,,,2,10930.0
13018672,4489.0,0,,,1,9109.0
13018673,4489.0,1,,,0,8731.0
13018674,4489.0,4,,,1,20960.0
13018677,4489.0,1,3293.0,,2,343.0
13018678,4489.0,1,,,1,380933.0
13018679,4489.0,0,,,0,1183.0
13018680,4489.0,0,,,0,534.0
13018681,4489.0,25,,,1,2486.0
13018682,4489.0,0,,,0,229144.0
13018683,4489.0,0,911.0,,3,861.0
13018686,4489.0,7,,,5,135685.0
13018687,4489.0,0,,,0,322634.0
13018689,4489.0,0,,,0,301.0
13018690,4489.0,1,266.0,,0,43.0
13018691,4489.0,25,,,4,39540.0
13018692,4489.0,5,,,2,529514.0
13018695,4489.0,0,294.0,,2,2268.0
13018696,4489.0,48,15901.0,0.0,0,88297.0
13018697,4489.0,7,1743.0,,6,4944.0
13018699,4489.0,1,,,0,11299.0
13018700,4489.0,1,,,1,251.0
13018701,4489.0,2,,,5,121115.0
13018702,4489.0,1,,,0,16851.0
13018703,4489.0,17,,,0,47974.0
13018704,4489.0,4,,,0,2196.0
13018705,4489.0,1,,,0,198141.0
13018706,4489.0,1,,,3,5046.0
13018707,4489.0,2,,,1,166247.0
13018710,4489.0,0,,,0,1.0
13018711,4489.0,2,,,2,558966.0
13018712,4489.0,7,,,5,72011.0
13018713,4489.0,4,122.0,,1,321.0
13018715,4489.0,5,,,0,351472.0
13018716,4489.0,11,,,7,890.0
13018717,4489.0,2,3836.0,0.0,0,235.0
13018720,4489.0,2,,,1,29583.0
13018721,4489.0,1,,,0,2623.0
13018722,4489.0,0,,,1,19216.0
13018724,4489.0,0,139.0,,0,73.0
13018725,4489.0,0,,,1,1238.0
13018726,4489.0,1,281.0,,2,145.0
13018727,4489.0,2,1056.0,,3,1121.0
13018728,4489.0,1,,,0,1095994.0
13018730,4489.0,51,34555.0,0.0,2,3478.0
13018734,4489.0,0,63.0,,0,5195.0
13018735,4489.0,0,1730.0,,0,189.0
13018739,4489.0,0,,,0,455550.0
13018740,4489.0,35,,,3,260643.0
13018741,4489.0,3,1139.0,0.0,0,33.0
13018742,4489.0,0,1209.0,,2,29.0
13018743,4489.0,2,238.0,0.0,0,2890.0
13018744,4489.0,0,,,0,6447.0
13018745,4489.0,54,,,3,1693.0
13018746,4489.0,1,,,2,5680.0
13018747,4489.0,0,,,0,34547.0
13018748,4489.0,1,112.0,,0,55.0
13018749,4489.0,0,,,0,10930.0
13018751,4489.0,-4,103.0,,1,1.0
13018752,4489.0,3,,,0,2006.0
13018753,4489.0,2,,,3,366.0
13018754,4489.0,2,6680.0,,5,125.0
13018755,4489.0,1,,,1,1559.0
13018756,4489.0,3,4138.0,0.0,0,125.0
